KIND:prc
UNITS:mm
INTERVAL:qm
LOCATION:er
# file created: 2018-05-22 22:54:46
#YYYY-MM,             Q1,              Q2,              Q3,              Q4
1979-10,         2.40000,         2.13000,         0.92000,         0.98000
1979-11,         1.04000,         0.97000,         1.05000,         1.03000
1979-12,         1.01000,         0.98000,         0.93000,         0.97000
1980-01,         0.99000,         1.58000,         1.49000,         0.99000
1980-02,         0.96000,         0.98000,         1.01000,         1.05000
1980-03,         1.05000,         1.02000,         0.93000,         0.97000
1980-04,         0.95000,         1.83000,         1.40000,         0.95000
1980-05,         0.93000,         0.94000,         1.01000,         1.06000
1980-06,         1.04000,         1.00000,         0.96000,         0.98000
1980-07,         1.03000,         1.32000,         1.25000,         0.98000
1980-08,         0.97000,         1.00000,         1.02000,         1.07000
1980-09,         1.03000,         1.00000,         0.97000,         1.05000
1980-10,         1.24000,         1.34000,         1.05000,         1.03000
1980-11,         1.00000,         1.01000,         1.03000,         1.05000
1980-12,         1.02000,         0.96000,         0.98000,         1.26000
1981-01,         1.64000,         1.51000,         0.97000,         0.92000
1981-02,         1.00000,         0.99000,         1.08000,         1.09000
1981-03,         1.09000,         0.99000,         0.95000,         0.96000
1981-04,         1.68000,         1.55000,         0.95000,         0.96000
1981-05,         0.97000,         1.02000,         1.04000,         1.07000
1981-06,         1.02000,         1.00000,         0.97000,         0.98000
1981-07,         1.75000,         1.46000,         0.98000,         0.96000
1981-08,         0.99000,         1.04000,         1.08000,         1.06000
1981-09,         1.03000,         0.96000,         0.99000,         0.96000
1981-10,         1.60000,         1.06000,         0.96000,         0.97000
1981-11,         1.01000,         1.00000,         1.12000,         1.07000
1981-12,         1.00000,         0.99000,         0.94000,         0.96000
1982-01,         1.05000,         2.12000,         1.73000,         0.95000
1982-02,         0.97000,         1.04000,         0.99000,         1.08000
1982-03,         1.02000,         1.04000,         0.94000,         0.96000
1982-04,         1.56000,         2.05000,         1.74000,         0.95000
1982-05,         1.01000,         1.00000,         1.02000,         1.06000
1982-06,         1.02000,         1.07000,         0.95000,         1.00000
1982-07,         2.10000,         1.96000,         1.64000,         0.97000
1982-08,         1.00000,         1.00000,         1.06000,         1.04000
1982-09,         1.07000,         0.95000,         1.00000,         1.06000
1982-10,         1.95000,         1.81000,         1.17000,         0.95000
1982-11,         1.01000,         1.03000,         1.08000,         1.03000
1982-12,         1.07000,         1.01000,         0.96000,         0.96000
1983-01,         1.00000,         1.07000,         1.05000,         1.04000
1983-02,         0.98000,         0.97000,         1.05000,         1.08000
1983-03,         1.04000,         1.03000,         1.05000,         0.97000
1983-04,         1.09000,         1.48000,         1.05000,         1.03000
1983-05,         1.02000,         1.00000,         1.05000,         1.13000
1983-06,         1.04000,         1.01000,         1.04000,         1.04000
1983-07,         1.12000,         1.17000,         1.03000,         1.00000
1983-08,         0.99000,         1.03000,         1.08000,         1.08000
1983-09,         1.04000,         1.05000,         1.02000,         1.03000
1983-10,         1.04000,         1.02000,         1.02000,         1.00000
1983-11,         0.98000,         1.02000,         1.08000,         1.09000
1983-12,         1.03000,         1.01000,         0.98000,         1.23000
1984-01,         1.85000,         1.91000,         1.43000,         1.01000
1984-02,         0.97000,         0.98000,         1.02000,         1.04000
1984-03,         1.05000,         1.01000,         0.99000,         0.96000
1984-04,         2.21000,         1.75000,         1.46000,         1.05000
1984-05,         0.94000,         0.98000,         1.02000,         1.08000
1984-06,         1.03000,         1.02000,         1.01000,         1.02000
1984-07,         2.30000,         1.42000,         1.56000,         1.07000
1984-08,         0.99000,         1.00000,         1.02000,         1.06000
1984-09,         1.01000,         1.04000,         0.93000,         0.96000
1984-10,         2.12000,         1.08000,         1.15000,         1.03000
1984-11,         1.01000,         1.05000,         1.04000,         1.04000
1984-12,         1.02000,         1.01000,         0.97000,         0.99000
1985-01,         1.15000,         1.73000,         1.71000,         0.98000
1985-02,         1.04000,         0.97000,         1.03000,         1.08000
1985-03,         1.05000,         0.99000,         1.07000,         0.99000
1985-04,         1.24000,         2.03000,         1.37000,         1.00000
1985-05,         0.98000,         0.97000,         1.03000,         1.07000
1985-06,         1.06000,         0.99000,         1.04000,         1.03000
1985-07,         1.51000,         1.87000,         1.02000,         1.02000
1985-08,         0.98000,         0.98000,         1.03000,         1.05000
1985-09,         1.02000,         1.00000,         0.99000,         1.06000
1985-10,         1.57000,         1.66000,         1.03000,         1.04000
1985-11,         1.00000,         1.02000,         1.05000,         1.08000
1985-12,         1.01000,         0.98000,         1.05000,         1.04000
1986-01,         1.78000,         1.86000,         1.77000,         1.03000
1986-02,         0.90000,         0.97000,         1.03000,         1.03000
1986-03,         0.96000,         1.01000,         0.91000,         0.88000
1986-04,         2.30000,         2.01000,         1.87000,         0.94000
1986-05,         0.95000,         0.98000,         1.00000,         1.01000
1986-06,         0.95000,         0.96000,         0.86000,         0.98000
1986-07,         1.87000,         1.90000,         1.58000,         0.97000
1986-08,         0.98000,         0.98000,         0.97000,         1.02000
1986-09,         1.03000,         0.95000,         0.93000,         0.95000
1986-10,         1.63000,         1.85000,         1.04000,         0.95000
1986-11,         0.96000,         1.06000,         1.00000,         0.98000
1986-12,         0.97000,         0.92000,         0.88000,         0.93000
1987-01,         0.97000,         1.13000,         1.06000,         1.10000
1987-02,         0.93000,         0.94000,         1.03000,         1.08000
1987-03,         1.02000,         0.99000,         1.00000,         0.95000
1987-04,         0.95000,         1.37000,         1.00000,         0.99000
1987-05,         0.90000,         0.93000,         1.02000,         1.09000
1987-06,         1.03000,         0.99000,         1.05000,         0.95000
1987-07,         1.19000,         1.72000,         0.99000,         0.97000
1987-08,         0.98000,         1.01000,         1.03000,         1.04000
1987-09,         1.08000,         0.99000,         0.98000,         0.97000
1987-10,         1.27000,         1.31000,         1.00000,         0.93000
1987-11,         0.95000,         0.96000,         1.04000,         1.05000
1987-12,         0.99000,         0.98000,         1.15000,         1.00000
1988-01,         0.95000,         1.36000,         1.39000,         0.98000
1988-02,         1.03000,         1.00000,         1.04000,         1.05000
1988-03,         1.03000,         1.05000,         0.96000,         0.88000
1988-04,         1.18000,         1.81000,         1.18000,         0.99000
1988-05,         0.00000,         0.97000,         1.03000,         1.02000
1988-06,         1.00000,         0.95000,         0.92000,         0.98000
1988-07,         1.31000,         1.77000,         0.97000,         0.93000
1988-08,         1.07000,         1.00000,         1.09000,         1.06000
1988-09,         1.02000,         1.02000,         0.94000,         0.98000
1988-10,         1.30000,         1.60000,         0.97000,         1.00000
1988-11,         0.98000,         1.02000,         1.05000,         1.06000
1988-12,         1.01000,         0.93000,         0.95000,         0.96000
1989-01,         1.15000,         1.43000,         1.47000,         1.04000
1989-02,         0.98000,         0.98000,         1.03000,         1.03000
1989-03,         1.03000,         0.95000,         0.97000,         0.99000
1989-04,         1.38000,         1.62000,         1.51000,         0.98000
1989-05,         0.97000,         0.99000,         1.03000,         1.04000
1989-06,         1.03000,         0.98000,         0.95000,         1.06000
1989-07,         1.37000,         1.51000,         1.17000,         0.98000
1989-08,         0.98000,         1.00000,         1.07000,         1.04000
1989-09,         1.03000,         1.07000,         0.89000,         1.32000
1989-10,         1.32000,         1.46000,         1.03000,         0.99000
1989-11,         0.99000,         1.02000,         1.03000,         1.05000
1989-12,         0.97000,         0.96000,         0.96000,         1.64000
1990-01,         1.66000,         1.75000,         1.40000,         0.99000
1990-02,         0.96000,         0.94000,         1.02000,         1.04000
1990-03,         1.05000,         0.97000,         1.00000,         0.95000
1990-04,         1.53000,         1.43000,         1.18000,         0.95000
1990-05,         0.94000,         0.98000,         1.04000,         1.04000
1990-06,         1.03000,         1.07000,         0.95000,         0.95000
1990-07,         1.56000,         1.50000,         0.94000,         0.91000
1990-08,         1.00000,         1.00000,         1.01000,         1.06000
1990-09,         1.02000,         0.97000,         1.00000,         1.05000
1990-10,         1.59000,         1.48000,         0.95000,         0.98000
1990-11,         0.99000,         1.02000,         1.05000,         1.03000
1990-12,         0.99000,         0.99000,         0.93000,         0.97000
1991-01,         1.00000,         1.50000,         1.12000,         1.02000
1991-02,         0.94000,         1.03000,         1.07000,         1.04000
1991-03,         1.06000,         0.97000,         1.01000,         1.05000
1991-04,         1.52000,         1.21000,         1.00000,         0.98000
1991-05,         0.92000,         1.02000,         1.06000,         1.06000
1991-06,         1.07000,         0.99000,         1.07000,         0.96000
1991-07,         1.53000,         1.38000,         0.95000,         0.98000
1991-08,         1.00000,         1.04000,         1.04000,         1.06000
1991-09,         1.02000,         0.98000,         1.00000,         0.99000
1991-10,         1.61000,         1.25000,         0.92000,         0.99000
1991-11,         1.03000,         1.00000,         1.06000,         1.05000
1991-12,         1.01000,         1.05000,         0.95000,         1.02000
1992-01,         1.03000,         1.42000,         1.47000,         0.97000
1992-02,         1.00000,         1.02000,         1.03000,         1.04000
1992-03,         1.02000,         0.99000,         1.01000,         0.93000
1992-04,         1.05000,         1.51000,         1.42000,         1.00000
1992-05,         1.00000,         0.98000,         1.04000,         1.06000
1992-06,         1.01000,         1.00000,         0.95000,         1.09000
1992-07,         1.18000,         1.53000,         1.43000,         1.03000
1992-08,         0.97000,         1.00000,         1.07000,         1.02000
1992-09,         0.99000,         0.99000,         1.01000,         0.94000
1992-10,         1.49000,         1.41000,         1.12000,         1.05000
1992-11,         1.02000,         1.03000,         1.03000,         1.03000
1992-12,         1.04000,         1.00000,         0.98000,         0.95000
1993-01,         1.07000,         1.79000,         2.24000,         1.11000
1993-02,         0.91000,         0.87000,         0.99000,         0.97000
1993-03,         1.06000,         0.98000,         1.00000,         1.00000
1993-04,         1.65000,         2.31000,         2.24000,         0.98000
1993-05,         0.90000,         0.90000,         1.05000,         1.02000
1993-06,         1.01000,         1.01000,         0.98000,         1.03000
1993-07,         1.87000,         2.23000,         2.29000,         0.98000
1993-08,         0.88000,         0.92000,         1.03000,         1.06000
1993-09,         1.06000,         0.96000,         0.96000,         1.03000
1993-10,         1.38000,         2.43000,         1.76000,         0.99000
1993-11,         0.86000,         1.00000,         1.02000,         1.06000
1993-12,         1.02000,         0.99000,         1.04000,         1.10000
1994-01,         1.62000,         2.08000,         1.88000,         1.00000
1994-02,         0.98000,         0.98000,         1.05000,         1.10000
1994-03,         1.08000,         1.03000,         1.00000,         0.98000
1994-04,         2.43000,         2.01000,         1.80000,         0.95000
1994-05,         0.96000,         1.00000,         1.05000,         1.07000
1994-06,         1.05000,         1.03000,         0.99000,         1.03000
1994-07,         2.13000,         1.93000,         1.73000,         0.94000
1994-08,         1.00000,         1.01000,         1.07000,         1.08000
1994-09,         1.04000,         1.05000,         0.96000,         1.00000
1994-10,         2.34000,         1.85000,         1.31000,         0.98000
1994-11,         0.98000,         0.91000,         1.06000,         1.05000
1994-12,         1.09000,         0.98000,         0.96000,         1.01000
1995-01,         0.92000,         1.13000,         1.37000,         0.97000
1995-02,         1.05000,         1.05000,         1.10000,         1.18000
1995-03,         1.11000,         1.11000,         0.99000,         0.98000
1995-04,         1.25000,         1.65000,         1.23000,         1.00000
1995-05,         1.05000,         1.12000,         1.11000,         1.14000
1995-06,         1.08000,         1.03000,         1.01000,         1.07000
1995-07,         1.11000,         1.40000,         0.97000,         0.98000
1995-08,         1.01000,         1.12000,         1.14000,         1.13000
1995-09,         1.07000,         0.99000,         1.01000,         1.05000
1995-10,         1.03000,         1.23000,         0.97000,         1.01000
1995-11,         1.04000,         1.07000,         1.13000,         1.12000
1995-12,         1.07000,         0.99000,         1.03000,         0.98000
1996-01,         1.23000,         1.78000,         1.60000,         1.02000
1996-02,         0.98000,         0.98000,         1.03000,         1.05000
1996-03,         1.04000,         1.00000,         0.98000,         0.96000
1996-04,         1.56000,         1.83000,         1.49000,         0.98000
1996-05,         0.97000,         0.99000,         1.03000,         1.04000
1996-06,         1.03000,         1.00000,         0.98000,         0.99000
1996-07,         1.68000,         1.74000,         1.33000,         0.98000
1996-08,         0.98000,         1.00000,         1.04000,         1.05000
1996-09,         1.03000,         0.99000,         0.97000,         1.02000
1996-10,         1.67000,         1.66000,         1.13000,         0.99000
1996-11,         0.99000,         1.02000,         1.04000,         1.04000
1996-12,         1.02000,         0.99000,         0.97000,         1.06000
1997-01,         1.23000,         1.78000,         1.60000,         1.02000
1997-02,         0.98000,         0.98000,         1.03000,         1.05000
1997-03,         1.04000,         1.00000,         0.98000,         0.96000
1997-04,         1.56000,         1.83000,         1.49000,         0.98000
1997-05,         0.97000,         0.99000,         1.03000,         1.04000
1997-06,         1.03000,         1.00000,         0.98000,         0.99000
1997-07,         1.68000,         1.74000,         1.33000,         0.98000
1997-08,         0.98000,         1.00000,         1.04000,         1.05000
1997-09,         1.03000,         0.99000,         0.97000,         1.02000
1997-10,         1.67000,         1.66000,         1.13000,         0.99000
1997-11,         0.99000,         1.02000,         1.04000,         1.04000
1997-12,         1.02000,         0.99000,         0.97000,         1.06000
1998-01,         1.23000,         1.78000,         1.60000,         1.02000
1998-02,         0.98000,         0.98000,         1.03000,         1.05000
1998-03,         1.04000,         1.00000,         0.98000,         0.96000
1998-04,         1.56000,         1.83000,         1.49000,         0.98000
1998-05,         0.97000,         0.99000,         1.03000,         1.04000
1998-06,         1.03000,         1.00000,         0.98000,         0.99000
1998-07,         1.68000,         1.74000,         1.33000,         0.98000
1998-08,         0.98000,         1.00000,         1.04000,         1.05000
1998-09,         1.03000,         0.99000,         0.97000,         1.02000
1998-10,         1.67000,         1.66000,         1.13000,         0.99000
1998-11,         0.99000,         1.02000,         1.04000,         1.04000
1998-12,         1.02000,         0.99000,         0.97000,         1.06000
1999-01,         1.23000,         1.78000,         1.60000,         1.02000
1999-02,         0.98000,         0.98000,         1.03000,         1.05000
1999-03,         1.04000,         1.00000,         0.98000,         0.96000
1999-04,         1.56000,         1.83000,         1.49000,         0.98000
1999-05,         0.97000,         0.99000,         1.03000,         1.04000
1999-06,         1.03000,         1.00000,         0.98000,         0.99000
1999-07,         1.68000,         1.74000,         1.33000,         0.98000
1999-08,         0.98000,         1.00000,         1.04000,         1.05000
1999-09,         1.03000,         0.99000,         0.97000,         1.02000
1999-10,         1.67000,         1.66000,         1.13000,         0.99000
1999-11,         0.99000,         1.02000,         1.04000,         1.04000
1999-12,         1.02000,         0.99000,         0.97000,         1.06000
2000-01,         1.23000,         1.78000,         1.60000,         1.02000
2000-02,         0.98000,         0.98000,         1.03000,         1.05000
2000-03,         1.04000,         1.00000,         0.98000,         0.96000
2000-04,         1.56000,         1.83000,         1.49000,         0.98000
2000-05,         0.97000,         0.99000,         1.03000,         1.04000
2000-06,         1.03000,         1.00000,         0.98000,         0.99000
2000-07,         1.68000,         1.74000,         1.33000,         0.98000
2000-08,         0.98000,         1.00000,         1.04000,         1.05000
2000-09,         1.03000,         0.99000,         0.97000,         1.02000
2000-10,         1.67000,         1.66000,         1.13000,         0.99000
2000-11,         0.99000,         1.02000,         1.04000,         1.04000
2000-12,         1.02000,         0.99000,         0.97000,         1.06000
2001-01,         1.23000,         1.78000,         1.60000,         1.02000
2001-02,         0.98000,         0.98000,         1.03000,         1.05000
2001-03,         1.04000,         1.00000,         0.98000,         0.96000
2001-04,         1.56000,         1.83000,         1.49000,         0.98000
2001-05,         0.97000,         0.99000,         1.03000,         1.04000
2001-06,         1.03000,         1.00000,         0.98000,         0.99000
2001-07,         1.68000,         1.74000,         1.33000,         0.98000
2001-08,         0.98000,         1.00000,         1.04000,         1.05000
2001-09,         1.03000,         0.99000,         0.97000,         1.02000
2001-10,         1.67000,         1.66000,         1.13000,         0.99000
2001-11,         0.99000,         1.02000,         1.04000,         1.04000
2001-12,         1.02000,         0.99000,         0.97000,         1.06000
